Time, Value, Peak Time, Peak Data, SDNN Time, SDNN Data, RMSSD Time, RMSSD Data, LF/HF Ratio Time, LF/HF Ratio Data, LF_Power, HF_Power, PPI
0:1:50:962, 2561, 0:1:50:962, 0, 0:1:50:962, 0, 0:1:50:962, 0, 0:1:50:962, 0, 0, 0, 0
0:1:50:962, 2563, 0:1:50:962, 0, 0:1:50:962, 0, 0:1:50:962, 0, 0:1:50:962, 0, 0, 0, 0
0:1:50:963, 2561, 0:1:50:963, 0, 0:1:50:963, 0, 0:1:50:963, 0, 0:1:50:963, 0, 0, 0, 0
0:1:50:967, 2556, 0:1:50:967, 2563, 0:1:50:967, 0, 0:1:50:967, 0, 0:1:50:967, 0, 0, 0
0:1:50:970, 2553, 0:1:50:970, 0, 0:1:50:970, 0, 0:1:50:970, 0, 0:1:50:970, 0, 0, 0, 0
0:1:50:975, 2546, 0:1:50:975, 0, 0:1:50:975, 0, 0:1:50:975, 0, 0:1:50:975, 0, 0, 0, 672.564700000003
0:1:50:997, 2535, 0:1:50:997, 0, 0:1:50:997, 0, 0:1:50:997, 0, 0:1:50:997, 0, 0, 0, 0
0:1:51:3, 2523, 0:1:51:3, 0, 0:1:51:3, 0, 0:1:51:3, 0, 0:1:51:3, 0, 0, 0, 0
0:1:51:4, 2511, 0:1:51:4, 0, 0:1:51:4, 0, 0:1:51:4, 0, 0:1:51:4, 0, 0, 0, 0
0:1:51:4, 2500, 0:1:51:4, 0, 0:1:51:4, 0, 0:1:51:4, 0, 0:1:51:4, 0, 0, 0, 0
0:1:51:5, 2486, 0:1:51:5, 0, 0:1:51:5, 0, 0:1:51:5, 0, 0:1:51:5, 0, 0, 0, 0
0:1:51:5, 2469, 0:1:51:5, 0, 0:1:51:5, 0, 0:1:51:5, 0, 0:1:51:5, 0, 0, 0, 0
0:1:51:6, 2454, 0:1:51:6, 0, 0:1:51:6, 0, 0:1:51:6, 0, 0:1:51:6, 0, 0, 0, 0
0:1:51:11, 2439, 0:1:51:11, 0, 0:1:51:11, 0, 0:1:51:11, 0, 0:1:51:11, 0, 0, 0, 0
0:1:51:12, 2422, 0:1:51:12, 0, 0:1:51:12, 0, 0:1:51:12, 0, 0:1:51:12, 0, 0, 0, 0
0:1:51:13, 2403, 0:1:51:13, 0, 0:1:51:13, 0, 0:1:51:13, 0, 0:1:51:13, 0, 0, 0, 0
0:1:51:14, 2385, 0:1:51:14, 0, 0:1:51:14, 0, 0:1:51:14, 0, 0:1:51:14, 0, 0, 0, 0
0:1:51:39, 2369, 0:1:51:39, 0, 0:1:51:39, 0, 0:1:51:39, 0, 0:1:51:39, 0, 0, 0, 0
0:1:51:40, 2353, 0:1:51:40, 0, 0:1:51:40, 0, 0:1:51:40, 0, 0:1:51:40, 0, 0, 0, 0
0:1:51:41, 2335, 0:1:51:41, 0, 0:1:51:41, 0, 0:1:51:41, 0, 0:1:51:41, 0, 0, 0, 0
0:1:51:41, 2318, 0:1:51:41, 0, 0:1:51:41, 0, 0:1:51:41, 0, 0:1:51:41, 0, 0, 0, 0
0:1:51:42, 2303, 0:1:51:42, 0, 0:1:51:42, 0, 0:1:51:42, 0, 0:1:51:42, 0, 0, 0, 0
0:1:51:42, 2290, 0:1:51:42, 0, 0:1:51:42, 0, 0:1:51:42, 0, 0:1:51:42, 0, 0, 0, 0
0:1:51:43, 2274, 0:1:51:43, 0, 0:1:51:43, 0, 0:1:51:43, 0, 0:1:51:43, 0, 0, 0, 0
0:1:51:74, 2258, 0:1:51:74, 0, 0:1:51:74, 0, 0:1:51:74, 0, 0:1:51:74, 0, 0, 0, 0
0:1:51:74, 2244, 0:1:51:74, 0, 0:1:51:74, 0, 0:1:51:74, 0, 0:1:51:74, 0, 0, 0, 0
0:1:51:79, 2232, 0:1:51:79, 0, 0:1:51:79, 0, 0:1:51:79, 0, 0:1:51:79, 0, 0, 0, 0
0:1:51:80, 2217, 0:1:51:80, 0, 0:1:51:80, 0, 0:1:51:80, 0, 0:1:51:80, 0, 0, 0, 0
0:1:51:80, 2201, 0:1:51:80, 0, 0:1:51:80, 0, 0:1:51:80, 0, 0:1:51:80, 0, 0, 0, 0
0:1:51:81, 2187, 0:1:51:81, 0, 0:1:51:81, 0, 0:1:51:81, 0, 0:1:51:81, 0, 0, 0, 0
0:1:51:81, 2176, 0:1:51:81, 0, 0:1:51:81, 0, 0:1:51:81, 0, 0:1:51:81, 0, 0, 0, 0
0:1:51:82, 2164, 0:1:51:82, 0, 0:1:51:82, 0, 0:1:51:82, 0, 0:1:51:82, 0, 0, 0, 0
0:1:51:82, 2151, 0:1:51:82, 0, 0:1:51:82, 0, 0:1:51:82, 0, 0:1:51:82, 0, 0, 0, 0
0:1:51:88, 2139, 0:1:51:88, 0, 0:1:51:88, 0, 0:1:51:88, 0, 0:1:51:88, 0, 0, 0, 0
0:1:51:89, 2129, 0:1:51:89, 0, 0:1:51:89, 0, 0:1:51:89, 0, 0:1:51:89, 0, 0, 0, 0
0:1:51:89, 2119, 0:1:51:89, 0, 0:1:51:89, 0, 0:1:51:89, 0, 0:1:51:89, 0, 0, 0, 0
0:1:51:90, 2107, 0:1:51:90, 0, 0:1:51:90, 0, 0:1:51:90, 0, 0:1:51:90, 0, 0, 0, 0
0:1:51:113, 2097, 0:1:51:113, 0, 0:1:51:113, 0, 0:1:51:113, 0, 0:1:51:113, 0, 0, 0, 0
0:1:51:115, 2090, 0:1:51:115, 0, 0:1:51:115, 0, 0:1:51:115, 0, 0:1:51:115, 0, 0, 0, 0
0:1:51:115, 2084, 0:1:51:115, 0, 0:1:51:115, 0, 0:1:51:115, 0, 0:1:51:115, 0, 0, 0, 0
0:1:51:115, 2077, 0:1:51:115, 0, 0:1:51:115, 0, 0:1:51:115, 0, 0:1:51:115, 0, 0, 0, 0
0:1:51:131, 2071, 0:1:51:131, 0, 0:1:51:131, 0, 0:1:51:131, 0, 0:1:51:131, 0, 0, 0, 0
0:1:51:132, 2068, 0:1:51:132, 0, 0:1:51:132, 0, 0:1:51:132, 0, 0:1:51:132, 0, 0, 0, 0
0:1:51:132, 2069, 0:1:51:132, 0, 0:1:51:132, 0, 0:1:51:132, 0, 0:1:51:132, 0, 0, 0, 0
0:1:51:132, 2068, 0:1:51:132, 0, 0:1:51:132, 0, 0:1:51:132, 0, 0:1:51:132, 0, 0, 0, 0
0:1:51:137, 2067, 0:1:51:137, 0, 0:1:51:137, 0, 0:1:51:137, 0, 0:1:51:137, 0, 0, 0, 0
0:1:51:138, 2068, 0:1:51:138, 0, 0:1:51:138, 0, 0:1:51:138, 0, 0:1:51:138, 0, 0, 0, 0
0:1:51:159, 2073, 0:1:51:159, 0, 0:1:51:159, 0, 0:1:51:159, 0, 0:1:51:159, 0, 0, 0, 0
0:1:51:160, 2077, 0:1:51:160, 0, 0:1:51:160, 0, 0:1:51:160, 0, 0:1:51:160, 0, 0, 0, 0
0:1:51:160, 2080, 0:1:51:160, 0, 0:1:51:160, 0, 0:1:51:160, 0, 0:1:51:160, 0, 0, 0, 0
0:1:51:161, 2086, 0:1:51:161, 0, 0:1:51:161, 0, 0:1:51:161, 0, 0:1:51:161, 0, 0, 0, 0
0:1:51:162, 2092, 0:1:51:162, 0, 0:1:51:162, 0, 0:1:51:162, 0, 0:1:51:162, 0, 0, 0, 0
0:1:51:162, 2100, 0:1:51:162, 0, 0:1:51:162, 0, 0:1:51:162, 0, 0:1:51:162, 0, 0, 0, 0
0:1:51:163, 2105, 0:1:51:163, 0, 0:1:51:163, 0, 0:1:51:163, 0, 0:1:51:163, 0, 0, 0, 0
0:1:51:165, 2112, 0:1:51:165, 0, 0:1:51:165, 0, 0:1:51:165, 0, 0:1:51:165, 0, 0, 0, 0
0:1:51:165, 2121, 0:1:51:165, 0, 0:1:51:165, 0, 0:1:51:165, 0, 0:1:51:165, 0, 0, 0, 0
0:1:51:166, 2130, 0:1:51:166, 0, 0:1:51:166, 0, 0:1:51:166, 0, 0:1:51:166, 0, 0, 0, 0
0:1:51:210, 2136, 0:1:51:210, 0, 0:1:51:210, 0, 0:1:51:210, 0, 0:1:51:210, 0, 0, 0, 0
0:1:51:211, 2141, 0:1:51:211, 0, 0:1:51:211, 0, 0:1:51:211, 0, 0:1:51:211, 0, 0, 0, 0
0:1:51:212, 2146, 0:1:51:212, 0, 0:1:51:212, 0, 0:1:51:212, 0, 0:1:51:212, 0, 0, 0, 0
0:1:51:213, 2153, 0:1:51:213, 0, 0:1:51:213, 0, 0:1:51:213, 0, 0:1:51:213, 0, 0, 0, 0
0:1:51:213, 2157, 0:1:51:213, 0, 0:1:51:213, 0, 0:1:51:213, 0, 0:1:51:213, 0, 0, 0, 0
0:1:51:214, 2158, 0:1:51:214, 0, 0:1:51:214, 0, 0:1:51:214, 0, 0:1:51:214, 0, 0, 0, 0
0:1:51:215, 2158, 0:1:51:215, 0, 0:1:51:215, 0, 0:1:51:215, 0, 0:1:51:215, 0, 0, 0, 0
0:1:51:216, 2160, 0:1:51:216, 0, 0:1:51:216, 0, 0:1:51:216, 0, 0:1:51:216, 0, 0, 0, 0
0:1:51:223, 2160, 0:1:51:223, 0, 0:1:51:223, 0, 0:1:51:223, 0, 0:1:51:223, 0, 0, 0, 0
0:1:51:226, 2158, 0:1:51:226, 0, 0:1:51:226, 0, 0:1:51:226, 0, 0:1:51:226, 0, 0, 0, 0
0:1:51:232, 2156, 0:1:51:232, 0, 0:1:51:232, 0, 0:1:51:232, 0, 0:1:51:232, 0, 0, 0, 0
0:1:51:235, 2154, 0:1:51:235, 0, 0:1:51:235, 0, 0:1:51:235, 0, 0:1:51:235, 0, 0, 0, 0
0:1:51:236, 2152, 0:1:51:236, 0, 0:1:51:236, 0, 0:1:51:236, 0, 0:1:51:236, 0, 0, 0, 0
0:1:51:237, 2146, 0:1:51:237, 0, 0:1:51:237, 0, 0:1:51:237, 0, 0:1:51:237, 0, 0, 0, 0
0:1:51:237, 2140, 0:1:51:237, 0, 0:1:51:237, 0, 0:1:51:237, 0, 0:1:51:237, 0, 0, 0, 0
0:1:51:237, 2135, 0:1:51:237, 0, 0:1:51:237, 0, 0:1:51:237, 0, 0:1:51:237, 0, 0, 0, 0
0:1:51:238, 2129, 0:1:51:238, 0, 0:1:51:238, 0, 0:1:51:238, 0, 0:1:51:238, 0, 0, 0, 0
0:1:51:239, 2120, 0:1:51:239, 0, 0:1:51:239, 0, 0:1:51:239, 0, 0:1:51:239, 0, 0, 0, 0
0:1:51:239, 2110, 0:1:51:239, 0, 0:1:51:239, 0, 0:1:51:239, 0, 0:1:51:239, 0, 0, 0, 0
0:1:51:240, 2101, 0:1:51:240, 0, 0:1:51:240, 0, 0:1:51:240, 0, 0:1:51:240, 0, 0, 0, 0
0:1:51:274, 2093, 0:1:51:274, 0, 0:1:51:274, 0, 0:1:51:274, 0, 0:1:51:274, 0, 0, 0, 0
0:1:51:275, 2083, 0:1:51:275, 0, 0:1:51:275, 0, 0:1:51:275, 0, 0:1:51:275, 0, 0, 0, 0
0:1:51:276, 2072, 0:1:51:276, 0, 0:1:51:276, 0, 0:1:51:276, 0, 0:1:51:276, 0, 0, 0, 0
0:1:51:276, 2061, 0:1:51:276, 0, 0:1:51:276, 0, 0:1:51:276, 0, 0:1:51:276, 0, 0, 0, 0
0:1:51:276, 2052, 0:1:51:276, 0, 0:1:51:276, 0, 0:1:51:276, 0, 0:1:51:276, 0, 0, 0, 0
0:1:51:276, 2043, 0:1:51:276, 0, 0:1:51:276, 0, 0:1:51:276, 0, 0:1:51:276, 0, 0, 0, 0
0:1:51:277, 2030, 0:1:51:277, 0, 0:1:51:277, 0, 0:1:51:277, 0, 0:1:51:277, 0, 0, 0, 0
0:1:51:279, 2020, 0:1:51:279, 0, 0:1:51:279, 0, 0:1:51:279, 0, 0:1:51:279, 0, 0, 0, 0
0:1:51:279, 2009, 0:1:51:279, 0, 0:1:51:279, 0, 0:1:51:279, 0, 0:1:51:279, 0, 0, 0, 0
0:1:51:283, 1999, 0:1:51:283, 0, 0:1:51:283, 0, 0:1:51:283, 0, 0:1:51:283, 0, 0, 0, 0
0:1:51:310, 1986, 0:1:51:310, 0, 0:1:51:310, 0, 0:1:51:310, 0, 0:1:51:310, 0, 0, 0, 0
0:1:51:311, 1973, 0:1:51:311, 0, 0:1:51:311, 0, 0:1:51:311, 0, 0:1:51:311, 0, 0, 0, 0
0:1:51:312, 1962, 0:1:51:312, 0, 0:1:51:312, 0, 0:1:51:312, 0, 0:1:51:312, 0, 0, 0, 0
0:1:51:312, 1952, 0:1:51:312, 0, 0:1:51:312, 0, 0:1:51:312, 0, 0:1:51:312, 0, 0, 0, 0
0:1:51:313, 1940, 0:1:51:313, 0, 0:1:51:313, 0, 0:1:51:313, 0, 0:1:51:313, 0, 0, 0, 0
0:1:51:313, 1928, 0:1:51:313, 0, 0:1:51:313, 0, 0:1:51:313, 0, 0:1:51:313, 0, 0, 0, 0
0:1:51:314, 1917, 0:1:51:314, 0, 0:1:51:314, 0, 0:1:51:314, 0, 0:1:51:314, 0, 0, 0, 0
0:1:51:314, 1909, 0:1:51:314, 0, 0:1:51:314, 0, 0:1:51:314, 0, 0:1:51:314, 0, 0, 0, 0
0:1:51:319, 1900, 0:1:51:319, 0, 0:1:51:319, 0, 0:1:51:319, 0, 0:1:51:319, 0, 0, 0, 0
0:1:51:319, 1890, 0:1:51:319, 0, 0:1:51:319, 0, 0:1:51:319, 0, 0:1:51:319, 0, 0, 0, 0
0:1:51:345, 1882, 0:1:51:345, 0, 0:1:51:345, 0, 0:1:51:345, 0, 0:1:51:345, 0, 0, 0, 0
0:1:51:345, 1875, 0:1:51:345, 0, 0:1:51:345, 0, 0:1:51:345, 0, 0:1:51:345, 0, 0, 0, 0
0:1:51:346, 1868, 0:1:51:346, 0, 0:1:51:346, 0, 0:1:51:346, 0, 0:1:51:346, 0, 0, 0, 0
0:1:51:346, 1859, 0:1:51:346, 0, 0:1:51:346, 0, 0:1:51:346, 0, 0:1:51:346, 0, 0, 0, 0
0:1:51:362, 1852, 0:1:51:362, 0, 0:1:51:362, 0, 0:1:51:362, 0, 0:1:51:362, 0, 0, 0, 0
0:1:51:363, 1847, 0:1:51:363, 0, 0:1:51:363, 0, 0:1:51:363, 0, 0:1:51:363, 0, 0, 0, 0
0:1:51:363, 1843, 0:1:51:363, 0, 0:1:51:363, 0, 0:1:51:363, 0, 0:1:51:363, 0, 0, 0, 0
0:1:51:364, 1837, 0:1:51:364, 0, 0:1:51:364, 0, 0:1:51:364, 0, 0:1:51:364, 0, 0, 0, 0
0:1:51:399, 1832, 0:1:51:399, 0, 0:1:51:399, 0, 0:1:51:399, 0, 0:1:51:399, 0, 0, 0, 0
0:1:51:401, 1828, 0:1:51:401, 0, 0:1:51:401, 0, 0:1:51:401, 0, 0:1:51:401, 0, 0, 0, 0
0:1:51:404, 1827, 0:1:51:404, 0, 0:1:51:404, 0, 0:1:51:404, 0, 0:1:51:404, 0, 0, 0, 0
0:1:51:405, 1823, 0:1:51:405, 0, 0:1:51:405, 0, 0:1:51:405, 0, 0:1:51:405, 0, 0, 0, 0
0:1:51:405, 1819, 0:1:51:405, 0, 0:1:51:405, 0, 0:1:51:405, 0, 0:1:51:405, 0, 0, 0, 0
0:1:51:406, 1816, 0:1:51:406, 0, 0:1:51:406, 0, 0:1:51:406, 0, 0:1:51:406, 0, 0, 0, 0
0:1:51:406, 1815, 0:1:51:406, 0, 0:1:51:406, 0, 0:1:51:406, 0, 0:1:51:406, 0, 0, 0, 0
0:1:51:406, 1813, 0:1:51:406, 0, 0:1:51:406, 0, 0:1:51:406, 0, 0:1:51:406, 0, 0, 0, 0
0:1:51:407, 1810, 0:1:51:407, 0, 0:1:51:407, 0, 0:1:51:407, 0, 0:1:51:407, 0, 0, 0, 0
0:1:51:408, 1809, 0:1:51:408, 0, 0:1:51:408, 0, 0:1:51:408, 0, 0:1:51:408, 0, 0, 0, 0
0:1:51:423, 1809, 0:1:51:423, 0, 0:1:51:423, 0, 0:1:51:423, 0, 0:1:51:423, 0, 0, 0, 0
0:1:51:424, 1808, 0:1:51:424, 0, 0:1:51:424, 0, 0:1:51:424, 0, 0:1:51:424, 0, 0, 0, 0
0:1:51:425, 1805, 0:1:51:425, 0, 0:1:51:425, 0, 0:1:51:425, 0, 0:1:51:425, 0, 0, 0, 0
0:1:51:425, 1803, 0:1:51:425, 0, 0:1:51:425, 0, 0:1:51:425, 0, 0:1:51:425, 0, 0, 0, 0
0:1:51:425, 1802, 0:1:51:425, 0, 0:1:51:425, 0, 0:1:51:425, 0, 0:1:51:425, 0, 0, 0, 0
0:1:51:425, 1800, 0:1:51:425, 0, 0:1:51:425, 0, 0:1:51:425, 0, 0:1:51:425, 0, 0, 0, 0
0:1:51:429, 1796, 0:1:51:429, 0, 0:1:51:429, 0, 0:1:51:429, 0, 0:1:51:429, 0, 0, 0, 0
0:1:51:429, 1791, 0:1:51:429, 0, 0:1:51:429, 0, 0:1:51:429, 0, 0:1:51:429, 0, 0, 0, 0
0:1:51:430, 1787, 0:1:51:430, 0, 0:1:51:430, 0, 0:1:51:430, 0, 0:1:51:430, 0, 0, 0, 0
0:1:51:430, 1784, 0:1:51:430, 0, 0:1:51:430, 0, 0:1:51:430, 0, 0:1:51:430, 0, 0, 0, 0
0:1:51:463, 1780, 0:1:51:463, 0, 0:1:51:463, 0, 0:1:51:463, 0, 0:1:51:463, 0, 0, 0, 0
0:1:51:468, 1775, 0:1:51:468, 0, 0:1:51:468, 0, 0:1:51:468, 0, 0:1:51:468, 0, 0, 0, 0
0:1:51:468, 1770, 0:1:51:468, 0, 0:1:51:468, 0, 0:1:51:468, 0, 0:1:51:468, 0, 0, 0, 0
0:1:51:489, 1767, 0:1:51:489, 0, 0:1:51:489, 0, 0:1:51:489, 0, 0:1:51:489, 0, 0, 0, 0
0:1:51:489, 1763, 0:1:51:489, 0, 0:1:51:489, 0, 0:1:51:489, 0, 0:1:51:489, 0, 0, 0, 0
0:1:51:489, 1758, 0:1:51:489, 0, 0:1:51:489, 0, 0:1:51:489, 0, 0:1:51:489, 0, 0, 0, 0
0:1:51:490, 1755, 0:1:51:490, 0, 0:1:51:490, 0, 0:1:51:490, 0, 0:1:51:490, 0, 0, 0, 0
0:1:51:490, 1753, 0:1:51:490, 0, 0:1:51:490, 0, 0:1:51:490, 0, 0:1:51:490, 0, 0, 0, 0
0:1:51:491, 1750, 0:1:51:491, 0, 0:1:51:491, 0, 0:1:51:491, 0, 0:1:51:491, 0, 0, 0, 0
0:1:51:491, 1747, 0:1:51:491, 0, 0:1:51:491, 0, 0:1:51:491, 0, 0:1:51:491, 0, 0, 0, 0
0:1:51:491, 1743, 0:1:51:491, 0, 0:1:51:491, 0, 0:1:51:491, 0, 0:1:51:491, 0, 0, 0, 0
0:1:51:492, 1741, 0:1:51:492, 0, 0:1:51:492, 0, 0:1:51:492, 0, 0:1:51:492, 0, 0, 0, 0
0:1:51:492, 1741, 0:1:51:492, 0, 0:1:51:492, 0, 0:1:51:492, 0, 0:1:51:492, 0, 0, 0, 0
0:1:51:513, 1739, 0:1:51:513, 0, 0:1:51:513, 0, 0:1:51:513, 0, 0:1:51:513, 0, 0, 0, 0
0:1:51:513, 1737, 0:1:51:513, 0, 0:1:51:513, 0, 0:1:51:513, 0, 0:1:51:513, 0, 0, 0, 0
0:1:51:514, 1736, 0:1:51:514, 0, 0:1:51:514, 0, 0:1:51:514, 0, 0:1:51:514, 0, 0, 0, 0
0:1:51:514, 1738, 0:1:51:514, 0, 0:1:51:514, 0, 0:1:51:514, 0, 0:1:51:514, 0, 0, 0, 0
0:1:51:514, 1740, 0:1:51:514, 0, 0:1:51:514, 0, 0:1:51:514, 0, 0:1:51:514, 0, 0, 0, 0
0:1:51:515, 1740, 0:1:51:515, 0, 0:1:51:515, 0, 0:1:51:515, 0, 0:1:51:515, 0, 0, 0, 0
0:1:51:515, 1742, 0:1:51:515, 0, 0:1:51:515, 0, 0:1:51:515, 0, 0:1:51:515, 0, 0, 0, 0
0:1:51:530, 1749, 0:1:51:530, 0, 0:1:51:530, 0, 0:1:51:530, 0, 0:1:51:530, 0, 0, 0, 0
0:1:51:534, 1757, 0:1:51:534, 0, 0:1:51:534, 0, 0:1:51:534, 0, 0:1:51:534, 0, 0, 0, 0
0:1:51:537, 1767, 0:1:51:537, 0, 0:1:51:537, 0, 0:1:51:537, 0, 0:1:51:537, 0, 0, 0, 0
0:1:51:539, 1780, 0:1:51:539, 0, 0:1:51:539, 0, 0:1:51:539, 0, 0:1:51:539, 0, 0, 0, 0
0:1:51:539, 1799, 0:1:51:539, 0, 0:1:51:539, 0, 0:1:51:539, 0, 0:1:51:539, 0, 0, 0, 0
0:1:51:540, 1823, 0:1:51:540, 0, 0:1:51:540, 0, 0:1:51:540, 0, 0:1:51:540, 0, 0, 0, 0
0:1:51:568, 1846, 0:1:51:568, 0, 0:1:51:568, 0, 0:1:51:568, 0, 0:1:51:568, 0, 0, 0, 0
0:1:51:568, 1875, 0:1:51:568, 0, 0:1:51:568, 0, 0:1:51:568, 0, 0:1:51:568, 0, 0, 0, 0
0:1:51:569, 1908, 0:1:51:569, 0, 0:1:51:569, 0, 0:1:51:569, 0, 0:1:51:569, 0, 0, 0, 0
0:1:51:569, 1946, 0:1:51:569, 0, 0:1:51:569, 0, 0:1:51:569, 0, 0:1:51:569, 0, 0, 0, 0
0:1:51:570, 1984, 0:1:51:570, 0, 0:1:51:570, 0, 0:1:51:570, 0, 0:1:51:570, 0, 0, 0, 0
0:1:51:570, 2024, 0:1:51:570, 0, 0:1:51:570, 0, 0:1:51:570, 0, 0:1:51:570, 0, 0, 0, 0
0:1:51:570, 2066, 0:1:51:570, 0, 0:1:51:570, 0, 0:1:51:570, 0, 0:1:51:570, 0, 0, 0, 0
0:1:51:571, 2113, 0:1:51:571, 0, 0:1:51:571, 0, 0:1:51:571, 0, 0:1:51:571, 0, 0, 0, 0
0:1:51:590, 2159, 0:1:51:590, 0, 0:1:51:590, 0, 0:1:51:590, 0, 0:1:51:590, 0, 0, 0, 0
0:1:51:591, 2203, 0:1:51:591, 0, 0:1:51:591, 0, 0:1:51:591, 0, 0:1:51:591, 0, 0, 0, 0
0:1:51:591, 2248, 0:1:51:591, 0, 0:1:51:591, 0, 0:1:51:591, 0, 0:1:51:591, 0, 0, 0, 0
0:1:51:610, 2293, 0:1:51:610, 0, 0:1:51:610, 0, 0:1:51:610, 0, 0:1:51:610, 0, 0, 0, 0
0:1:51:611, 2336, 0:1:51:611, 0, 0:1:51:611, 0, 0:1:51:611, 0, 0:1:51:611, 0, 0, 0, 0
0:1:51:611, 2375, 0:1:51:611, 0, 0:1:51:611, 0, 0:1:51:611, 0, 0:1:51:611, 0, 0, 0, 0
0:1:51:612, 2412, 0:1:51:612, 0, 0:1:51:612, 0, 0:1:51:612, 0, 0:1:51:612, 0, 0, 0, 0
0:1:51:615, 2447, 0:1:51:615, 0, 0:1:51:615, 0, 0:1:51:615, 0, 0:1:51:615, 0, 0, 0, 0
0:1:51:616, 2479, 0:1:51:616, 0, 0:1:51:616, 0, 0:1:51:616, 0, 0:1:51:616, 0, 0, 0, 0
0:1:51:616, 2504, 0:1:51:616, 0, 0:1:51:616, 0, 0:1:51:616, 0, 0:1:51:616, 0, 0, 0, 0
0:1:51:639, 2536, 0:1:51:639, 0, 0:1:51:639, 0, 0:1:51:639, 0, 0:1:51:639, 0, 0, 0, 0
0:1:51:639, 2557, 0:1:51:639, 0, 0:1:51:639, 0, 0:1:51:639, 0, 0:1:51:639, 0, 0, 0, 0
0:1:51:640, 2571, 0:1:51:640, 0, 0:1:51:640, 0, 0:1:51:640, 0, 0:1:51:640, 0, 0, 0, 0
0:1:51:640, 2575, 0:1:51:640, 0, 0:1:51:640, 0, 0:1:51:640, 0, 0:1:51:640, 0, 0, 0, 0
0:1:51:641, 2577, 0:1:51:641, 0, 0:1:51:641, 0, 0:1:51:641, 0, 0:1:51:641, 0, 0, 0, 0
0:1:51:641, 2578, 0:1:51:641, 0, 0:1:51:641, 0, 0:1:51:641, 0, 0:1:51:641, 0, 0, 0, 0
0:1:51:642, 2574, 0:1:51:642, 0, 0:1:51:642, 0, 0:1:51:642, 0, 0:1:51:642, 0, 0, 0, 0
0:1:51:643, 2567, 0:1:51:643, 2578, 0:1:51:643, 0, 0:1:51:643, 0, 0:1:51:643, 0, 0, 0
0:1:51:643, 2558, 0:1:51:643, 0, 0:1:51:643, 0, 0:1:51:643, 0, 0:1:51:643, 0, 0, 0, 0
0:1:51:643, 2548, 0:1:51:643, 0, 0:1:51:643, 0, 0:1:51:643, 0, 0:1:51:643, 0, 0, 0, 679.1057
0:1:51:678, 2538, 0:1:51:678, 0, 0:1:51:678, 0, 0:1:51:678, 0, 0:1:51:678, 0, 0, 0, 0
0:1:51:679, 2523, 0:1:51:679, 0, 0:1:51:679, 0, 0:1:51:679, 0, 0:1:51:679, 0, 0, 0, 0
0:1:51:679, 2508, 0:1:51:679, 0, 0:1:51:679, 0, 0:1:51:679, 0, 0:1:51:679, 0, 0, 0, 0
0:1:51:680, 2494, 0:1:51:680, 0, 0:1:51:680, 0, 0:1:51:680, 0, 0:1:51:680, 0, 0, 0, 0
0:1:51:681, 2480, 0:1:51:681, 0, 0:1:51:681, 0, 0:1:51:681, 0, 0:1:51:681, 0, 0, 0, 0
0:1:51:681, 2463, 0:1:51:681, 0, 0:1:51:681, 0, 0:1:51:681, 0, 0:1:51:681, 0, 0, 0, 0
0:1:51:685, 2446, 0:1:51:685, 0, 0:1:51:685, 0, 0:1:51:685, 0, 0:1:51:685, 0, 0, 0, 0
0:1:51:708, 2431, 0:1:51:708, 0, 0:1:51:708, 0, 0:1:51:708, 0, 0:1:51:708, 0, 0, 0, 0
0:1:51:709, 2417, 0:1:51:709, 0, 0:1:51:709, 0, 0:1:51:709, 0, 0:1:51:709, 0, 0, 0, 0
0:1:51:710, 2401, 0:1:51:710, 0, 0:1:51:710, 0, 0:1:51:710, 0, 0:1:51:710, 0, 0, 0, 0
0:1:51:746, 2385, 0:1:51:746, 0, 0:1:51:746, 0, 0:1:51:746, 0, 0:1:51:746, 0, 0, 0, 0
0:1:51:747, 2370, 0:1:51:747, 0, 0:1:51:747, 0, 0:1:51:747, 0, 0:1:51:747, 0, 0, 0, 0
0:1:51:747, 2357, 0:1:51:747, 0, 0:1:51:747, 0, 0:1:51:747, 0, 0:1:51:747, 0, 0, 0, 0
0:1:51:747, 2343, 0:1:51:747, 0, 0:1:51:747, 0, 0:1:51:747, 0, 0:1:51:747, 0, 0, 0, 0
0:1:51:749, 2328, 0:1:51:749, 0, 0:1:51:749, 0, 0:1:51:749, 0, 0:1:51:749, 0, 0, 0, 0
0:1:51:749, 2314, 0:1:51:749, 0, 0:1:51:749, 0, 0:1:51:749, 0, 0:1:51:749, 0, 0, 0, 0
0:1:51:749, 2301, 0:1:51:749, 0, 0:1:51:749, 0, 0:1:51:749, 0, 0:1:51:749, 0, 0, 0, 0
0:1:51:750, 2287, 0:1:51:750, 0, 0:1:51:750, 0, 0:1:51:750, 0, 0:1:51:750, 0, 0, 0, 0
0:1:51:750, 2272, 0:1:51:750, 0, 0:1:51:750, 0, 0:1:51:750, 0, 0:1:51:750, 0, 0, 0, 0
0:1:51:751, 2257, 0:1:51:751, 0, 0:1:51:751, 0, 0:1:51:751, 0, 0:1:51:751, 0, 0, 0, 0
0:1:51:756, 2244, 0:1:51:756, 0, 0:1:51:756, 0, 0:1:51:756, 0, 0:1:51:756, 0, 0, 0, 0
0:1:51:757, 2232, 0:1:51:757, 0, 0:1:51:757, 0, 0:1:51:757, 0, 0:1:51:757, 0, 0, 0, 0
