Time, Value, Peak Time, Peak Data, SDNN Time, SDNN Data, RMSSD Time, RMSSD Data, LF/HF Ratio Time, LF/HF Ratio Data, LF_Power, HF_Power, PPI
0:0:48:955,2061, 0:0:48:955,0, 0:0:48:955,0, 0:0:48:955,0, 0:0:48:955,0,0,0,0
0:0:48:957,2053, 0:0:48:957,0, 0:0:48:957,0, 0:0:48:957,0, 0:0:48:957,0,0,0,0
0:0:48:984,2043, 0:0:48:984,0, 0:0:48:984,0, 0:0:48:984,0, 0:0:48:984,0,0,0,0
0:0:48:985,2033, 0:0:48:985,0, 0:0:48:985,0, 0:0:48:985,0, 0:0:48:985,0,0,0,0
0:0:48:986,2021, 0:0:48:986,0, 0:0:48:986,0, 0:0:48:986,0, 0:0:48:986,0,0,0,0
0:0:48:990,2011, 0:0:48:990,0, 0:0:48:990,0, 0:0:48:990,0, 0:0:48:990,0,0,0,0
0:0:48:991,2000, 0:0:48:991,0, 0:0:48:991,0, 0:0:48:991,0, 0:0:48:991,0,0,0,0
0:0:48:991,1989, 0:0:48:991,0, 0:0:48:991,0, 0:0:48:991,0, 0:0:48:991,0,0,0,0
0:0:48:991,1977, 0:0:48:991,0, 0:0:48:991,0, 0:0:48:991,0, 0:0:48:991,0,0,0,0
0:0:48:992,1966, 0:0:48:992,0, 0:0:48:992,0, 0:0:48:992,0, 0:0:48:992,0,0,0,0
0:0:48:992,1954, 0:0:48:992,0, 0:0:48:992,0, 0:0:48:992,0, 0:0:48:992,0,0,0,0
0:0:48:993,1942, 0:0:48:993,0, 0:0:48:993,0, 0:0:48:993,0, 0:0:48:993,0,0,0,0
0:0:49:26,1931, 0:0:49:26,0, 0:0:49:26,0, 0:0:49:26,0, 0:0:49:26,0,0,0,0
0:0:49:26,1919, 0:0:49:26,0, 0:0:49:26,0, 0:0:49:26,0, 0:0:49:26,0,0,0,0
0:0:49:27,1908, 0:0:49:27,0, 0:0:49:27,0, 0:0:49:27,0, 0:0:49:27,0,0,0,0
0:0:49:27,1896, 0:0:49:27,0, 0:0:49:27,0, 0:0:49:27,0, 0:0:49:27,0,0,0,0
0:0:49:28,1885, 0:0:49:28,0, 0:0:49:28,0, 0:0:49:28,0, 0:0:49:28,0,0,0,0
0:0:49:28,1874, 0:0:49:28,0, 0:0:49:28,0, 0:0:49:28,0, 0:0:49:28,0,0,0,0
0:0:49:28,1863, 0:0:49:28,0, 0:0:49:28,0, 0:0:49:28,0, 0:0:49:28,0,0,0,0
0:0:49:33,1852, 0:0:49:33,0, 0:0:49:33,0, 0:0:49:33,0, 0:0:49:33,0,0,0,0
0:0:49:33,1842, 0:0:49:33,0, 0:0:49:33,0, 0:0:49:33,0, 0:0:49:33,0,0,0,0
0:0:49:34,1831, 0:0:49:34,0, 0:0:49:34,0, 0:0:49:34,0, 0:0:49:34,0,0,0,0
0:0:49:64,1822, 0:0:49:64,0, 0:0:49:64,0, 0:0:49:64,0, 0:0:49:64,0,0,0,0
0:0:49:65,1812, 0:0:49:65,0, 0:0:49:65,0, 0:0:49:65,0, 0:0:49:65,0,0,0,0
0:0:49:66,1803, 0:0:49:66,0, 0:0:49:66,0, 0:0:49:66,0, 0:0:49:66,0,0,0,0
0:0:49:66,1794, 0:0:49:66,0, 0:0:49:66,0, 0:0:49:66,0, 0:0:49:66,0,0,0,0
0:0:49:70,1785, 0:0:49:70,0, 0:0:49:70,0, 0:0:49:70,0, 0:0:49:70,0,0,0,0
0:0:49:71,1776, 0:0:49:71,0, 0:0:49:71,0, 0:0:49:71,0, 0:0:49:71,0,0,0,0
0:0:49:71,1768, 0:0:49:71,0, 0:0:49:71,0, 0:0:49:71,0, 0:0:49:71,0,0,0,0
0:0:49:71,1760, 0:0:49:71,0, 0:0:49:71,0, 0:0:49:71,0, 0:0:49:71,0,0,0,0
0:0:49:72,1751, 0:0:49:72,0, 0:0:49:72,0, 0:0:49:72,0, 0:0:49:72,0,0,0,0
0:0:49:74,1744, 0:0:49:74,0, 0:0:49:74,0, 0:0:49:74,0, 0:0:49:74,0,0,0,0
0:0:49:81,1736, 0:0:49:81,0, 0:0:49:81,0, 0:0:49:81,0, 0:0:49:81,0,0,0,0
0:0:49:81,1728, 0:0:49:81,0, 0:0:49:81,0, 0:0:49:81,0, 0:0:49:81,0,0,0,0
0:0:49:82,1721, 0:0:49:82,0, 0:0:49:82,0, 0:0:49:82,0, 0:0:49:82,0,0,0,0
0:0:49:82,1713, 0:0:49:82,0, 0:0:49:82,0, 0:0:49:82,0, 0:0:49:82,0,0,0,0
0:0:49:115,1707, 0:0:49:115,0, 0:0:49:115,0, 0:0:49:115,0, 0:0:49:115,0,0,0,0
0:0:49:116,1699, 0:0:49:116,0, 0:0:49:116,0, 0:0:49:116,0, 0:0:49:116,0,0,0,0
0:0:49:120,1692, 0:0:49:120,0, 0:0:49:120,0, 0:0:49:120,0, 0:0:49:120,0,0,0,0
0:0:49:120,1687, 0:0:49:120,0, 0:0:49:120,0, 0:0:49:120,0, 0:0:49:120,0,0,0,0
0:0:49:121,1680, 0:0:49:121,0, 0:0:49:121,0, 0:0:49:121,0, 0:0:49:121,0,0,0,0
0:0:49:122,1675, 0:0:49:122,0, 0:0:49:122,0, 0:0:49:122,0, 0:0:49:122,0,0,0,0
0:0:49:126,1671, 0:0:49:126,0, 0:0:49:126,0, 0:0:49:126,0, 0:0:49:126,0,0,0,0
0:0:49:134,1667, 0:0:49:134,0, 0:0:49:134,0, 0:0:49:134,0, 0:0:49:134,0,0,0,0
0:0:49:134,1666, 0:0:49:134,0, 0:0:49:134,0, 0:0:49:134,0, 0:0:49:134,0,0,0,0
0:0:49:154,1667, 0:0:49:154,0, 0:0:49:154,0, 0:0:49:154,0, 0:0:49:154,0,0,0,0
0:0:49:155,1671, 0:0:49:155,0, 0:0:49:155,0, 0:0:49:155,0, 0:0:49:155,0,0,0,0
0:0:49:156,1679, 0:0:49:156,0, 0:0:49:156,0, 0:0:49:156,0, 0:0:49:156,0,0,0,0
0:0:49:160,1690, 0:0:49:160,0, 0:0:49:160,0, 0:0:49:160,0, 0:0:49:160,0,0,0,0
0:0:49:161,1706, 0:0:49:161,0, 0:0:49:161,0, 0:0:49:161,0, 0:0:49:161,0,0,0,0
0:0:49:162,1727, 0:0:49:162,0, 0:0:49:162,0, 0:0:49:162,0, 0:0:49:162,0,0,0,0
0:0:49:162,1754, 0:0:49:162,0, 0:0:49:162,0, 0:0:49:162,0, 0:0:49:162,0,0,0,0
0:0:49:162,1785, 0:0:49:162,0, 0:0:49:162,0, 0:0:49:162,0, 0:0:49:162,0,0,0,0
0:0:49:163,1821, 0:0:49:163,0, 0:0:49:163,0, 0:0:49:163,0, 0:0:49:163,0,0,0,0
0:0:49:163,1860, 0:0:49:163,0, 0:0:49:163,0, 0:0:49:163,0, 0:0:49:163,0,0,0,0
0:0:49:164,1903, 0:0:49:164,0, 0:0:49:164,0, 0:0:49:164,0, 0:0:49:164,0,0,0,0
0:0:49:196,1949, 0:0:49:196,0, 0:0:49:196,0, 0:0:49:196,0, 0:0:49:196,0,0,0,0
0:0:49:197,1998, 0:0:49:197,0, 0:0:49:197,0, 0:0:49:197,0, 0:0:49:197,0,0,0,0
0:0:49:198,2047, 0:0:49:198,0, 0:0:49:198,0, 0:0:49:198,0, 0:0:49:198,0,0,0,0
0:0:49:203,2096, 0:0:49:203,0, 0:0:49:203,0, 0:0:49:203,0, 0:0:49:203,0,0,0,0
0:0:49:203,2146, 0:0:49:203,0, 0:0:49:203,0, 0:0:49:203,0, 0:0:49:203,0,0,0,0
0:0:49:203,2195, 0:0:49:203,0, 0:0:49:203,0, 0:0:49:203,0, 0:0:49:203,0,0,0,0
0:0:49:205,2242, 0:0:49:205,0, 0:0:49:205,0, 0:0:49:205,0, 0:0:49:205,0,0,0,0
0:0:49:205,2287, 0:0:49:205,0, 0:0:49:205,0, 0:0:49:205,0, 0:0:49:205,0,0,0,0
0:0:49:206,2330, 0:0:49:206,0, 0:0:49:206,0, 0:0:49:206,0, 0:0:49:206,0,0,0,0
0:0:49:206,2370, 0:0:49:206,0, 0:0:49:206,0, 0:0:49:206,0, 0:0:49:206,0,0,0,0
0:0:49:230,2406, 0:0:49:230,0, 0:0:49:230,0, 0:0:49:230,0, 0:0:49:230,0,0,0,0
0:0:49:231,2439, 0:0:49:231,0, 0:0:49:231,0, 0:0:49:231,0, 0:0:49:231,0,0,0,0
0:0:49:235,2468, 0:0:49:235,0, 0:0:49:235,0, 0:0:49:235,0, 0:0:49:235,0,0,0,0
0:0:49:239,2510, 0:0:49:239,0, 0:0:49:239,0, 0:0:49:239,0, 0:0:49:239,0,0,0,0
0:0:49:240,2533, 0:0:49:240,0, 0:0:49:240,0, 0:0:49:240,0, 0:0:49:240,0,0,0,0
0:0:49:240,2547, 0:0:49:240,0, 0:0:49:240,0, 0:0:49:240,0, 0:0:49:240,0,0,0,0
0:0:49:247,2558, 0:0:49:247,0, 0:0:49:247,0, 0:0:49:247,0, 0:0:49:247,0,0,0,0
0:0:49:248,2565, 0:0:49:248,0, 0:0:49:248,0, 0:0:49:248,0, 0:0:49:248,0,0,0,0
0:0:49:248,2567, 0:0:49:248,0, 0:0:49:248,0, 0:0:49:248,0, 0:0:49:248,0,0,0,0
0:0:49:249,2567, 0:0:49:249,0, 0:0:49:249,0, 0:0:49:249,0, 0:0:49:249,0,0,0,0
0:0:49:280,2565, 0:0:49:280,0, 0:0:49:280,0, 0:0:49:280,0, 0:0:49:280,0,0,0,0
0:0:49:280,2559, 0:0:49:280,2567, 0:0:49:280,0, 0:0:49:280,0, 0:0:49:280,0,0,0,
0:0:49:281,2551, 0:0:49:281,0, 0:0:49:281,0, 0:0:49:281,0, 0:0:49:281,0,0,0,0
0:0:49:281,2540, 0:0:49:281,0, 0:0:49:281,0, 0:0:49:281,0, 0:0:49:281,0,0,0,620.8779
0:0:49:282,2528, 0:0:49:282,0, 0:0:49:282,0, 0:0:49:282,0, 0:0:49:282,0,0,0,0
0:0:49:282,2515, 0:0:49:282,0, 0:0:49:282,0, 0:0:49:282,0, 0:0:49:282,0,0,0,0
0:0:49:286,2500, 0:0:49:286,0, 0:0:49:286,0, 0:0:49:286,0, 0:0:49:286,0,0,0,0
0:0:49:287,2483, 0:0:49:287,0, 0:0:49:287,0, 0:0:49:287,0, 0:0:49:287,0,0,0,0
0:0:49:288,2467, 0:0:49:288,0, 0:0:49:288,0, 0:0:49:288,0, 0:0:49:288,0,0,0,0
0:0:49:288,2449, 0:0:49:288,0, 0:0:49:288,0, 0:0:49:288,0, 0:0:49:288,0,0,0,0
0:0:49:320,2430, 0:0:49:320,0, 0:0:49:320,0, 0:0:49:320,0, 0:0:49:320,0,0,0,0
0:0:49:321,2412, 0:0:49:321,0, 0:0:49:321,0, 0:0:49:321,0, 0:0:49:321,0,0,0,0
0:0:49:321,2393, 0:0:49:321,0, 0:0:49:321,0, 0:0:49:321,0, 0:0:49:321,0,0,0,0
0:0:49:326,2374, 0:0:49:326,0, 0:0:49:326,0, 0:0:49:326,0, 0:0:49:326,0,0,0,0
0:0:49:329,2355, 0:0:49:329,0, 0:0:49:329,0, 0:0:49:329,0, 0:0:49:329,0,0,0,0
0:0:49:330,2336, 0:0:49:330,0, 0:0:49:330,0, 0:0:49:330,0, 0:0:49:330,0,0,0,0
0:0:49:331,2316, 0:0:49:331,0, 0:0:49:331,0, 0:0:49:331,0, 0:0:49:331,0,0,0,0
0:0:49:331,2298, 0:0:49:331,0, 0:0:49:331,0, 0:0:49:331,0, 0:0:49:331,0,0,0,0
0:0:49:336,2280, 0:0:49:336,0, 0:0:49:336,0, 0:0:49:336,0, 0:0:49:336,0,0,0,0
0:0:49:336,2261, 0:0:49:336,0, 0:0:49:336,0, 0:0:49:336,0, 0:0:49:336,0,0,0,0
0:0:49:342,2243, 0:0:49:342,0, 0:0:49:342,0, 0:0:49:342,0, 0:0:49:342,0,0,0,0
0:0:49:342,2225, 0:0:49:342,0, 0:0:49:342,0, 0:0:49:342,0, 0:0:49:342,0,0,0,0
0:0:49:343,2208, 0:0:49:343,0, 0:0:49:343,0, 0:0:49:343,0, 0:0:49:343,0,0,0,0
0:0:49:343,2191, 0:0:49:343,0, 0:0:49:343,0, 0:0:49:343,0, 0:0:49:343,0,0,0,0
0:0:49:364,2174, 0:0:49:364,0, 0:0:49:364,0, 0:0:49:364,0, 0:0:49:364,0,0,0,0
0:0:49:364,2158, 0:0:49:364,0, 0:0:49:364,0, 0:0:49:364,0, 0:0:49:364,0,0,0,0
0:0:49:364,2141, 0:0:49:364,0, 0:0:49:364,0, 0:0:49:364,0, 0:0:49:364,0,0,0,0
0:0:49:369,2125, 0:0:49:369,0, 0:0:49:369,0, 0:0:49:369,0, 0:0:49:369,0,0,0,0
0:0:49:370,2110, 0:0:49:370,0, 0:0:49:370,0, 0:0:49:370,0, 0:0:49:370,0,0,0,0
0:0:49:370,2094, 0:0:49:370,0, 0:0:49:370,0, 0:0:49:370,0, 0:0:49:370,0,0,0,0
0:0:49:371,2079, 0:0:49:371,0, 0:0:49:371,0, 0:0:49:371,0, 0:0:49:371,0,0,0,0
0:0:49:371,2065, 0:0:49:371,0, 0:0:49:371,0, 0:0:49:371,0, 0:0:49:371,0,0,0,0
0:0:49:371,2051, 0:0:49:371,0, 0:0:49:371,0, 0:0:49:371,0, 0:0:49:371,0,0,0,0
0:0:49:409,2037, 0:0:49:409,0, 0:0:49:409,0, 0:0:49:409,0, 0:0:49:409,0,0,0,0
0:0:49:410,2026, 0:0:49:410,0, 0:0:49:410,0, 0:0:49:410,0, 0:0:49:410,0,0,0,0
0:0:49:411,2014, 0:0:49:411,0, 0:0:49:411,0, 0:0:49:411,0, 0:0:49:411,0,0,0,0
0:0:49:412,2005, 0:0:49:412,0, 0:0:49:412,0, 0:0:49:412,0, 0:0:49:412,0,0,0,0
0:0:49:415,1996, 0:0:49:415,0, 0:0:49:415,0, 0:0:49:415,0, 0:0:49:415,0,0,0,0
0:0:49:416,1989, 0:0:49:416,0, 0:0:49:416,0, 0:0:49:416,0, 0:0:49:416,0,0,0,0
0:0:49:417,1984, 0:0:49:417,0, 0:0:49:417,0, 0:0:49:417,0, 0:0:49:417,0,0,0,0
0:0:49:418,1980, 0:0:49:418,0, 0:0:49:418,0, 0:0:49:418,0, 0:0:49:418,0,0,0,0
0:0:49:422,1978, 0:0:49:422,0, 0:0:49:422,0, 0:0:49:422,0, 0:0:49:422,0,0,0,0
0:0:49:423,1978, 0:0:49:423,0, 0:0:49:423,0, 0:0:49:423,0, 0:0:49:423,0,0,0,0
0:0:49:424,1979, 0:0:49:424,0, 0:0:49:424,0, 0:0:49:424,0, 0:0:49:424,0,0,0,0
0:0:49:424,1982, 0:0:49:424,0, 0:0:49:424,0, 0:0:49:424,0, 0:0:49:424,0,0,0,0
0:0:49:425,1985, 0:0:49:425,0, 0:0:49:425,0, 0:0:49:425,0, 0:0:49:425,0,0,0,0
0:0:49:425,1992, 0:0:49:425,0, 0:0:49:425,0, 0:0:49:425,0, 0:0:49:425,0,0,0,0
0:0:49:452,1998, 0:0:49:452,0, 0:0:49:452,0, 0:0:49:452,0, 0:0:49:452,0,0,0,0
0:0:49:453,2005, 0:0:49:453,0, 0:0:49:453,0, 0:0:49:453,0, 0:0:49:453,0,0,0,0
0:0:49:453,2013, 0:0:49:453,0, 0:0:49:453,0, 0:0:49:453,0, 0:0:49:453,0,0,0,0
0:0:49:457,2023, 0:0:49:457,0, 0:0:49:457,0, 0:0:49:457,0, 0:0:49:457,0,0,0,0
0:0:49:458,2031, 0:0:49:458,0, 0:0:49:458,0, 0:0:49:458,0, 0:0:49:458,0,0,0,0
0:0:49:459,2040, 0:0:49:459,0, 0:0:49:459,0, 0:0:49:459,0, 0:0:49:459,0,0,0,0
0:0:49:463,2050, 0:0:49:463,0, 0:0:49:463,0, 0:0:49:463,0, 0:0:49:463,0,0,0,0
0:0:49:493,2058, 0:0:49:493,0, 0:0:49:493,0, 0:0:49:493,0, 0:0:49:493,0,0,0,0
0:0:49:494,2066, 0:0:49:494,0, 0:0:49:494,0, 0:0:49:494,0, 0:0:49:494,0,0,0,0
0:0:49:494,2075, 0:0:49:494,0, 0:0:49:494,0, 0:0:49:494,0, 0:0:49:494,0,0,0,0
0:0:49:495,2081, 0:0:49:495,0, 0:0:49:495,0, 0:0:49:495,0, 0:0:49:495,0,0,0,0
0:0:49:495,2087, 0:0:49:495,0, 0:0:49:495,0, 0:0:49:495,0, 0:0:49:495,0,0,0,0
0:0:49:495,2094, 0:0:49:495,0, 0:0:49:495,0, 0:0:49:495,0, 0:0:49:495,0,0,0,0
0:0:49:500,2098, 0:0:49:500,0, 0:0:49:500,0, 0:0:49:500,0, 0:0:49:500,0,0,0,0
0:0:49:501,2102, 0:0:49:501,0, 0:0:49:501,0, 0:0:49:501,0, 0:0:49:501,0,0,0,0
0:0:49:501,2104, 0:0:49:501,0, 0:0:49:501,0, 0:0:49:501,0, 0:0:49:501,0,0,0,0
0:0:49:502,2107, 0:0:49:502,0, 0:0:49:502,0, 0:0:49:502,0, 0:0:49:502,0,0,0,0
0:0:49:533,2107, 0:0:49:533,0, 0:0:49:533,0, 0:0:49:533,0, 0:0:49:533,0,0,0,0
0:0:49:536,2107, 0:0:49:536,0, 0:0:49:536,0, 0:0:49:536,0, 0:0:49:536,0,0,0,0
0:0:49:537,2105, 0:0:49:537,0, 0:0:49:537,0, 0:0:49:537,0, 0:0:49:537,0,0,0,0
0:0:49:538,2103, 0:0:49:538,0, 0:0:49:538,0, 0:0:49:538,0, 0:0:49:538,0,0,0,0
0:0:49:546,2100, 0:0:49:546,0, 0:0:49:546,0, 0:0:49:546,0, 0:0:49:546,0,0,0,0
0:0:49:547,2095, 0:0:49:547,0, 0:0:49:547,0, 0:0:49:547,0, 0:0:49:547,0,0,0,0
0:0:49:548,2090, 0:0:49:548,0, 0:0:49:548,0, 0:0:49:548,0, 0:0:49:548,0,0,0,0
0:0:49:548,2084, 0:0:49:548,0, 0:0:49:548,0, 0:0:49:548,0, 0:0:49:548,0,0,0,0
0:0:49:549,2077, 0:0:49:549,0, 0:0:49:549,0, 0:0:49:549,0, 0:0:49:549,0,0,0,0
0:0:49:549,2070, 0:0:49:549,0, 0:0:49:549,0, 0:0:49:549,0, 0:0:49:549,0,0,0,0
0:0:49:573,2062, 0:0:49:573,0, 0:0:49:573,0, 0:0:49:573,0, 0:0:49:573,0,0,0,0
0:0:49:573,2053, 0:0:49:573,0, 0:0:49:573,0, 0:0:49:573,0, 0:0:49:573,0,0,0,0
0:0:49:575,2044, 0:0:49:575,0, 0:0:49:575,0, 0:0:49:575,0, 0:0:49:575,0,0,0,0
0:0:49:575,2034, 0:0:49:575,0, 0:0:49:575,0, 0:0:49:575,0, 0:0:49:575,0,0,0,0
0:0:49:580,2023, 0:0:49:580,0, 0:0:49:580,0, 0:0:49:580,0, 0:0:49:580,0,0,0,0
0:0:49:580,2013, 0:0:49:580,0, 0:0:49:580,0, 0:0:49:580,0, 0:0:49:580,0,0,0,0
0:0:49:581,2002, 0:0:49:581,0, 0:0:49:581,0, 0:0:49:581,0, 0:0:49:581,0,0,0,0
0:0:49:582,1991, 0:0:49:582,0, 0:0:49:582,0, 0:0:49:582,0, 0:0:49:582,0,0,0,0
0:0:49:582,1980, 0:0:49:582,0, 0:0:49:582,0, 0:0:49:582,0, 0:0:49:582,0,0,0,0
0:0:49:582,1968, 0:0:49:582,0, 0:0:49:582,0, 0:0:49:582,0, 0:0:49:582,0,0,0,0
0:0:49:585,1957, 0:0:49:585,0, 0:0:49:585,0, 0:0:49:585,0, 0:0:49:585,0,0,0,0
0:0:49:587,1945, 0:0:49:587,0, 0:0:49:587,0, 0:0:49:587,0, 0:0:49:587,0,0,0,0
0:0:49:588,1933, 0:0:49:588,0, 0:0:49:588,0, 0:0:49:588,0, 0:0:49:588,0,0,0,0
0:0:49:618,1922, 0:0:49:618,0, 0:0:49:618,0, 0:0:49:618,0, 0:0:49:618,0,0,0,0
0:0:49:618,1911, 0:0:49:618,0, 0:0:49:618,0, 0:0:49:618,0, 0:0:49:618,0,0,0,0
0:0:49:619,1900, 0:0:49:619,0, 0:0:49:619,0, 0:0:49:619,0, 0:0:49:619,0,0,0,0
0:0:49:619,1888, 0:0:49:619,0, 0:0:49:619,0, 0:0:49:619,0, 0:0:49:619,0,0,0,0
0:0:49:624,1877, 0:0:49:624,0, 0:0:49:624,0, 0:0:49:624,0, 0:0:49:624,0,0,0,0
0:0:49:625,1867, 0:0:49:625,0, 0:0:49:625,0, 0:0:49:625,0, 0:0:49:625,0,0,0,0
0:0:49:626,1856, 0:0:49:626,0, 0:0:49:626,0, 0:0:49:626,0, 0:0:49:626,0,0,0,0
0:0:49:629,1846, 0:0:49:629,0, 0:0:49:629,0, 0:0:49:629,0, 0:0:49:629,0,0,0,0
0:0:49:630,1837, 0:0:49:630,0, 0:0:49:630,0, 0:0:49:630,0, 0:0:49:630,0,0,0,0
0:0:49:630,1827, 0:0:49:630,0, 0:0:49:630,0, 0:0:49:630,0, 0:0:49:630,0,0,0,0
0:0:49:630,1817, 0:0:49:630,0, 0:0:49:630,0, 0:0:49:630,0, 0:0:49:630,0,0,0,0
0:0:49:673,1807, 0:0:49:673,0, 0:0:49:673,0, 0:0:49:673,0, 0:0:49:673,0,0,0,0
0:0:49:673,1798, 0:0:49:673,0, 0:0:49:673,0, 0:0:49:673,0, 0:0:49:673,0,0,0,0
0:0:49:674,1788, 0:0:49:674,0, 0:0:49:674,0, 0:0:49:674,0, 0:0:49:674,0,0,0,0
0:0:49:677,1779, 0:0:49:677,0, 0:0:49:677,0, 0:0:49:677,0, 0:0:49:677,0,0,0,0
0:0:49:678,1770, 0:0:49:678,0, 0:0:49:678,0, 0:0:49:678,0, 0:0:49:678,0,0,0,0
0:0:49:678,1761, 0:0:49:678,0, 0:0:49:678,0, 0:0:49:678,0, 0:0:49:678,0,0,0,0
0:0:49:678,1753, 0:0:49:678,0, 0:0:49:678,0, 0:0:49:678,0, 0:0:49:678,0,0,0,0
0:0:49:680,1745, 0:0:49:680,0, 0:0:49:680,0, 0:0:49:680,0, 0:0:49:680,0,0,0,0
0:0:49:681,1736, 0:0:49:681,0, 0:0:49:681,0, 0:0:49:681,0, 0:0:49:681,0,0,0,0
0:0:49:681,1728, 0:0:49:681,0, 0:0:49:681,0, 0:0:49:681,0, 0:0:49:681,0,0,0,0
0:0:49:685,1719, 0:0:49:685,0, 0:0:49:685,0, 0:0:49:685,0, 0:0:49:685,0,0,0,0
0:0:49:687,1712, 0:0:49:687,0, 0:0:49:687,0, 0:0:49:687,0, 0:0:49:687,0,0,0,0
0:0:49:688,1705, 0:0:49:688,0, 0:0:49:688,0, 0:0:49:688,0, 0:0:49:688,0,0,0,0
0:0:49:713,1697, 0:0:49:713,0, 0:0:49:713,0, 0:0:49:713,0, 0:0:49:713,0,0,0,0
0:0:49:714,1690, 0:0:49:714,0, 0:0:49:714,0, 0:0:49:714,0, 0:0:49:714,0,0,0,0
0:0:49:715,1684, 0:0:49:715,0, 0:0:49:715,0, 0:0:49:715,0, 0:0:49:715,0,0,0,0
0:0:49:719,1678, 0:0:49:719,0, 0:0:49:719,0, 0:0:49:719,0, 0:0:49:719,0,0,0,0
0:0:49:723,1673, 0:0:49:723,0, 0:0:49:723,0, 0:0:49:723,0, 0:0:49:723,0,0,0,0
0:0:49:724,1668, 0:0:49:724,0, 0:0:49:724,0, 0:0:49:724,0, 0:0:49:724,0,0,0,0
0:0:49:725,1664, 0:0:49:725,0, 0:0:49:725,0, 0:0:49:725,0, 0:0:49:725,0,0,0,0
0:0:49:733,1661, 0:0:49:733,0, 0:0:49:733,0, 0:0:49:733,0, 0:0:49:733,0,0,0,0
0:0:49:734,1658, 0:0:49:734,0, 0:0:49:734,0, 0:0:49:734,0, 0:0:49:734,0,0,0,0
0:0:49:734,1656, 0:0:49:734,0, 0:0:49:734,0, 0:0:49:734,0, 0:0:49:734,0,0,0,0
0:0:49:734,1656, 0:0:49:734,0, 0:0:49:734,0, 0:0:49:734,0, 0:0:49:734,0,0,0,0
0:0:49:736,1659, 0:0:49:736,0, 0:0:49:736,0, 0:0:49:736,0, 0:0:49:736,0,0,0,0
0:0:49:736,1665, 0:0:49:736,0, 0:0:49:736,0, 0:0:49:736,0, 0:0:49:736,0,0,0,0
0:0:49:760,1674, 0:0:49:760,0, 0:0:49:760,0, 0:0:49:760,0, 0:0:49:760,0,0,0,0
0:0:49:761,1688, 0:0:49:761,0, 0:0:49:761,0, 0:0:49:761,0, 0:0:49:761,0,0,0,0
0:0:49:761,1707, 0:0:49:761,0, 0:0:49:761,0, 0:0:49:761,0, 0:0:49:761,0,0,0,0
0:0:49:762,1730, 0:0:49:762,0, 0:0:49:762,0, 0:0:49:762,0, 0:0:49:762,0,0,0,0
0:0:49:762,1759, 0:0:49:762,0, 0:0:49:762,0, 0:0:49:762,0, 0:0:49:762,0,0,0,0
0:0:49:764,1792, 0:0:49:764,0, 0:0:49:764,0, 0:0:49:764,0, 0:0:49:764,0,0,0,0
0:0:49:764,1830, 0:0:49:764,0, 0:0:49:764,0, 0:0:49:764,0, 0:0:49:764,0,0,0,0
0:0:49:769,1871, 0:0:49:769,0, 0:0:49:769,0, 0:0:49:769,0, 0:0:49:769,0,0,0,0
0:0:49:770,1916, 0:0:49:770,0, 0:0:49:770,0, 0:0:49:770,0, 0:0:49:770,0,0,0,0
0:0:49:771,1964, 0:0:49:771,0, 0:0:49:771,0, 0:0:49:771,0, 0:0:49:771,0,0,0,0
0:0:49:797,2012, 0:0:49:797,0, 0:0:49:797,0, 0:0:49:797,0, 0:0:49:797,0,0,0,0
0:0:49:801,2063, 0:0:49:801,0, 0:0:49:801,0, 0:0:49:801,0, 0:0:49:801,0,0,0,0
0:0:49:801,2113, 0:0:49:801,0, 0:0:49:801,0, 0:0:49:801,0, 0:0:49:801,0,0,0,0
0:0:49:803,2163, 0:0:49:803,0, 0:0:49:803,0, 0:0:49:803,0, 0:0:49:803,0,0,0,0
0:0:49:803,2211, 0:0:49:803,0, 0:0:49:803,0, 0:0:49:803,0, 0:0:49:803,0,0,0,0
0:0:49:804,2257, 0:0:49:804,0, 0:0:49:804,0, 0:0:49:804,0, 0:0:49:804,0,0,0,0
0:0:49:804,2302, 0:0:49:804,0, 0:0:49:804,0, 0:0:49:804,0, 0:0:49:804,0,0,0,0
0:0:49:809,2344, 0:0:49:809,0, 0:0:49:809,0, 0:0:49:809,0, 0:0:49:809,0,0,0,0
0:0:49:810,2382, 0:0:49:810,0, 0:0:49:810,0, 0:0:49:810,0, 0:0:49:810,0,0,0,0
0:0:49:836,2416, 0:0:49:836,0, 0:0:49:836,0, 0:0:49:836,0, 0:0:49:836,0,0,0,0
0:0:49:836,2448, 0:0:49:836,0, 0:0:49:836,0, 0:0:49:836,0, 0:0:49:836,0,0,0,0
0:0:49:837,2493, 0:0:49:837,0, 0:0:49:837,0, 0:0:49:837,0, 0:0:49:837,0,0,0,0
0:0:49:838,2519, 0:0:49:838,0, 0:0:49:838,0, 0:0:49:838,0, 0:0:49:838,0,0,0,0
0:0:49:838,2534, 0:0:49:838,0, 0:0:49:838,0, 0:0:49:838,0, 0:0:49:838,0,0,0,0
0:0:49:843,2547, 0:0:49:843,0, 0:0:49:843,0, 0:0:49:843,0, 0:0:49:843,0,0,0,0
0:0:49:844,2555, 0:0:49:844,0, 0:0:49:844,0, 0:0:49:844,0, 0:0:49:844,0,0,0,0
0:0:49:844,2560, 0:0:49:844,0, 0:0:49:844,0, 0:0:49:844,0, 0:0:49:844,0,0,0,0
0:0:49:845,2562, 0:0:49:845,0, 0:0:49:845,0, 0:0:49:845,0, 0:0:49:845,0,0,0,0
