SSF PPG
1917.594
1920.633
1923.422
1925.992
1928.352
1930.492
1932.43
1934.141
1935.672
1937.016
1938.18
1939.188
1940.023
1940.727
1941.305
1941.773
1942.133
1942.422
1942.656
1942.844
1942.992
1943.117
1943.227
1943.336
1943.461
1943.602
1943.797
1944.031
1944.336
1944.734
1945.227
1945.813
1946.516
1947.336
1948.289
1949.414
1950.68
1952.125
1953.742
1955.531
1957.5
1959.625
1961.898
1964.344
1966.93
1969.695
1972.586
1975.625
1978.797
1982.07
1985.461
1988.945
1992.523
1996.164
1999.852
2003.578
2007.328
2011.063
2014.766
2018.438
2022.063
2025.633
2029.125
2032.547
2035.875
2039.109
2042.273
2045.344
2048.336
2051.242
2054.07
2056.836
2059.531
2062.172
2064.773
2067.328
2069.836
2072.297
2074.695
2077.023
2079.281
2081.453
2083.555
2085.57
2087.508
2089.344
2091.078
2092.719
2094.258
2095.68
2096.961
2098.055
2098.953
2099.617
2100.023
2100.125
2099.906
2099.328
2098.352
2096.945
2095.094
2092.781
2089.977
2086.688
2082.914
2078.664
2073.953
2068.805
2063.242
2057.266
2050.93
2044.25
2037.273
2029.906
2022.266
2014.453
2006.492
1998.414
1990.266
1982.086
1973.883
1965.711
1957.578
1949.508
1941.539
1933.664
1925.914
1918.305
1910.844
1903.555
1896.469
1889.609
1882.992
1876.672
1870.633
1864.906
1859.523
1854.5
1849.852
1845.609
1841.789
1838.398
1835.477
1833.039
1831.109
1829.68
1828.781
1828.414
1828.594
1829.305
1830.555
1832.328
1834.602
1837.359
1840.563
1844.164
1848.109
1852.367
1856.875
1861.703
1866.711
1871.828
1876.984
1882.125
1887.227
1892.211
1897.07
1901.766
1906.273
1910.57
1914.641
1918.477
1922.07
1925.398
1928.484
1931.352
1934
1936.453
1938.703
1940.773
1942.641
1944.305
1945.805
1947.133
1948.336
1949.406
1950.367
1951.242
1952.07
1952.844
1953.57
1954.25
1954.906
1955.531
1956.094
1956.641
1957.18
1957.727
1958.273
1958.852
1959.469
1960.117
1960.813
1961.57
1962.406
1963.32
1964.336
1965.469
1966.719
1968.094
1969.617
1971.313
1973.164
1975.195
1977.383
1979.734
1982.227
1984.875
1987.648
1990.578
1993.617
1996.773
2000.023
2003.359
2006.758
2010.211
2013.711
2017.242
2020.805
2024.398
2028
2031.609
2035.211
2038.781
2042.336
2045.828
2049.25
2052.602
2055.898
2059.109
2062.234
2065.25
2068.172
2070.984
2073.719
2076.352
2078.898
2081.375
2083.797
2086.141
2088.422
2090.617
2092.719
2094.734
2096.656
2098.461
2100.164
2101.742
2103.188
2104.469
2105.578
2106.5
2107.242
2107.797
2108.117
2108.227
2108.094
2107.711
2107.063
2106.156
2104.945
2103.398
2101.508
2099.242
2096.586
2093.531
2090.063
2086.172
2081.859
2077.117
2071.953
2066.375
2060.438
2054.156
2047.57
2040.719
2033.641
2026.258
2018.688
2011
2003.242
1995.453
1987.648
1979.859
1972.086
1964.344
1956.641
1949.023
1941.477
1934.039
1926.703
1919.484
1912.406
1905.453
1898.648
1892.016
1885.57
1879.352
1878.211
1877.289
1876.563
1876.008
1875.609
1875.367
1875.258
1875.25
1875.297
1875.406
1875.578
1875.797
1876.039
1876.289
1876.555
1876.805
1877.023
1877.219
1877.391
1877.508
1877.57
1877.602
1877.563
1877.438
1877.227
1876.914
1876.5
1875.953
1875.281
1874.469
1873.484
1872.313
1870.961
1869.406
1867.664
1865.727
1863.609
1861.336
1858.906
1856.297
1853.555
1850.664
1847.641
1844.477
1841.188
1837.781
1834.289
1830.711
1827.055
1823.359
1819.648
1815.938
1812.242
1808.578
1804.961
1801.406
1797.938
1794.578
1791.305
1788.156
1785.109
1782.188
1779.414
1776.797
1774.313
1772.008
1769.891
1767.984
1766.313
1764.898
1763.75
1762.93
1762.453
1762.352
1762.656
1763.422
1764.672
1766.438
1768.75
1771.633
1775.102
1779.133
1783.742
1788.945
1794.734
1801.063
1807.945
1815.313
1823.141
1831.367
1839.945
1848.82
1858.039
1867.492
1877.055
1886.688
1896.352
1906.023
1915.648
1925.211
1934.68
1944.023
1953.203
1962.219
1971.047
1979.656
1988.078
1996.289
2004.313
2012.156
2019.805
2027.234
2034.461
2041.492
2048.359
2055.063
2061.617
2067.977
2074.164
2080.172
2086.016
2091.68
2097.172
2102.484
2107.625
2112.57
2117.352
2121.914
2121.469
2120.898
2120.219
2119.477
2118.664
2117.82
2116.992
2116.211
2115.508
2114.914
2114.438
2114.102
2113.922
2113.938
2114.148
2114.57
2115.211
2116.063
2117.109
2118.344
2119.758
2121.32
2123.031
2124.898
2126.922
2129.063
2131.328
2133.727
2136.234
2138.852
2141.578
2144.414
2147.336
2150.359
2153.461
2156.617
2159.828
2163.047
2166.289
2169.555
2172.82
2176.094
2179.359
2182.633
2185.906
2189.172
2192.422
2195.656
2198.859
2202
2205.063
2208.047
2210.93
2213.727
2216.422
2219.031
2221.531
2223.906
2226.188
2228.359
2230.445
2232.43
2234.289
2236.031
2237.656
2239.125
2240.438
2241.555
2242.445
2243.094
2243.492
2243.609
2243.414
2242.883
2241.984
2240.719
2239.039
2236.906
2234.289
2231.164
2227.531
2223.383
2218.688
2213.438
2207.656
2201.352
2194.539
2187.242
2179.492
2171.32
2162.781
2153.953
2144.773
2135.367
2125.867
2116.328
2106.844
2097.461
2088.266
2079.328
2070.711
2062.492
2054.727
2047.461
2040.75
2034.648
2029.133
2024.266
2020.031
2016.453
2013.547
2011.32
2009.766
2008.867
2008.609
2008.992
2009.969
2011.555
2013.734
2016.57
2019.953
2023.773
2027.977
2032.531
2037.375
2042.461
2047.734
2053.164
2058.68
2064.25
2069.836
2075.391
2080.914
2086.336
2091.641
2096.789
2101.75
2106.492
2110.969
2115.227
2119.25
2123.023
2126.531
2129.773
2132.742
2135.422
2137.844
2140
2141.891
2143.523
2144.914
2146.055
2146.953
2147.641
2148.109
2148.391
2148.492
2148.445
2148.242
2147.938
2147.563
2147.117
2146.648
2146.18
2145.719
2145.32
2144.977
2144.727
2144.578
2144.563
2144.688
2144.969
2145.406
2146.023
2146.813
2147.766
2148.898
2150.203
2151.695
2153.359
2155.203
2157.203
2159.367
2161.664
2164.094
2166.648
2169.32
2172.07
2174.875
2177.766
2180.703
2183.672
2186.664
2189.68
2192.695
2195.711
2198.711
2201.695
2204.656
2207.563
2210.422
2213.242
2216.023
2218.719
2221.336
2223.859
2226.32
2228.711
2231.008
2233.219
2235.352
2237.414
2239.406
2241.328
2243.164
2244.938
2246.641
2248.273
2249.836
2251.305
2252.68
2253.969
2255.148
2256.188
2257.063
2257.742
2258.195
2258.383
2258.281
2257.844
2257.047
2255.859
2254.242
2252.164
2249.633
2246.625
2243.133
2239.125
2234.602
2229.578
2224.063
2218.07
2211.609
2204.688
2197.352
2189.617
2181.5
2172.93
2164.008
2154.844
2145.469
2135.93
2126.242
2116.469
2106.617
2096.742
2086.883
2077.063
2067.336
2057.75
2048.328
2039.133
2030.172
2021.516
2013.219
2005.336
1997.938
1991.023
1984.633
1978.789
1973.555
1968.961
1965.008
1961.734
1959.117
1957.188
1955.938
1955.344
1955.414
1956.117
1957.414
1959.281
1961.68
1964.57
1967.922
1971.813
1976.117
1980.688
1985.492
1990.484
1995.602
2000.82
2006.094
2011.359
2016.586
2021.719
2026.734
2031.586
2036.266
2040.734
2044.984
2048.977
2052.719
2056.211
2059.453
2062.43
2065.156
2067.641
2069.867
2071.859
2073.609
2075.148
2076.508
2077.688
2078.688
2079.539
2080.266
2080.867
2081.359
2081.766
2082.102
2082.391
2082.633
2082.844
2083.055
2083.266
2083.5
2083.789
2084.148
2084.578
2085.094
2085.711
2086.461
2087.367
2088.414
2089.609
2090.969
2092.5
2094.219
2096.109
2098.164
2100.383
2102.773
2105.32
2108.031
2110.891
2113.883
2117.008
2120.266
2123.602
2127.023
2130.523
2134.07
2137.672
2141.305
2144.969
2148.648
2152.336
2156.016
2159.672
2163.32
2166.938
2170.508
2174.016
2177.469
2180.859
2184.195
2187.445
2190.617
2193.719
2196.719
2199.633
2202.453
2205.188
2207.836
2210.383
2212.852
2215.25
2217.57
2219.789
2221.945
2224.023
2226.023
2227.945
2229.758
2231.477
2233.086
2234.57
2235.906
2237.078
2238.078
2238.859
2239.367
2239.578
2239.477
2239.008
2238.156
2236.891
2235.164
2232.945
2230.227
2226.992
2223.234
2218.953
2214.141
2208.82
2202.992
2196.672
2189.898
2182.688
2175.086
2167.117
2158.805
2150.063
2141.039
2131.813
2122.422
2112.914
2103.32
2093.672
2084
2074.352
2064.734
2055.195
2045.75
2036.422
2027.234
2018.18
2009.297
2000.609
1992.109
1983.844
1975.789
1968.008
1960.492
1953.289
1946.438
1939.969
1933.93
1928.336
1923.227
1918.648
1914.625
1911.195
1908.375
1906.188
1904.648
1903.75
1903.492
1903.867
1904.852
1906.414
1908.516
1911.133
1914.211
1917.695
1921.531
1925.68
1930.188
1934.922
1939.773
1944.711
1949.672
1954.625
1959.508
1964.297
1968.938
1973.422
1977.719
1981.828
1985.719
1989.383
1992.805
1996
1998.984
2001.727
2004.258
2006.602
2008.75
2010.719
2012.531
2014.195
2015.727
2017.133
2018.422
2019.602
2020.695
2021.719
2022.68
2023.594
2024.477
2025.344
2026.195
2027.039
2027.883
2028.766
2029.695
2030.664
2031.703
2032.828
2034.039
2035.344
2036.742
2038.273
2039.922
2041.688
2043.586
2045.633
2047.797
2050.109
2052.563
2055.156
2057.906
2060.797
2063.82
2066.961
2070.227
2073.602
